kb,example_set,fold,zero_neg_train,n_train_pos,n_train_neg,n_test_pos,n_test_neg,n_test_total,negatives,condition,k,n_bias,size,desc_p,desc_r,desc_f1,clause_p,clause_r,clause_f1,sem_p,sem_r,sem_f1,exact_equiv,accuracy,tp,tn,fp,fn,specificity,n_mss,n_cover,n_support,n_kb,n_uncoverable,n_components,largest_component,n_greedy_fallback,stage1_ms,cover_ms,reduce_ms,total_ms,oracle_queries,stage1_batch_checks,checks_total,checks_gate,checks_admpool,checks_cover_rej,checks_cover_qx,checks_redundancy,preprocessing_checks,preprocessing_ms,memory_mb,convergence_reason,qa_max_queries,qa_timeout_s,quacq_bandaid_drops,quacq_findc_unconfirmed,quacq_empty_scope_appends,quacq_prune_partial_pruned,quacq_prune_complete_pruned
REAL-FM-7,2cov,1,0,0,6,0,3,3,raw,C∪S,5,295,2,1.0,0.15384615384615385,0.2666666666666667,1.0,0.2727272727272727,0.42857142857142855,1.0,0.2727272727272727,0.42857142857142855,0,1.0,0,3,0,0,1.0,294,2,0,2,0,1,264,1,7.327168015763164,54.09579200204462,0.11550000635907054,61.53846002416685,0,10,1776,1,9,1764,0,2,0,0.0,0.0,,,,,,,,
REAL-FM-7,2cov,2,0,0,6,0,3,3,n/a,A,,295,294,0.04421768707482993,1.0,0.08469055374592835,0.07664233576642336,0.9545454545454546,0.14189189189189189,0.08235294117647059,0.9545454545454546,0.1516245487364621,0,1.0,0,3,0,0,1.0,294,0,0,294,0,0,0,0,8.216791902668774,0.0,0.0,8.216791902668774,0,10,10,1,9,0,0,0,0,0.0,0.0,,,,,,,,
REAL-FM-7,2cov,2,0,0,6,0,3,3,reduced,C,,295,2,1.0,0.15384615384615385,0.2666666666666667,1.0,0.2727272727272727,0.42857142857142855,1.0,0.2727272727272727,0.42857142857142855,0,1.0,0,3,0,0,1.0,294,2,0,2,0,1,258,1,8.216791902668774,54.897667025215924,0.0,63.1144589278847,0,10,1774,1,9,1764,0,0,49,15.845417976379395,0.0,,,,,,,,
REAL-FM-7,2cov,2,0,0,6,0,3,3,reduced,C∪S,1,295,2,1.0,0.15384615384615385,0.2666666666666667,1.0,0.2727272727272727,0.42857142857142855,1.0,0.2727272727272727,0.42857142857142855,0,1.0,0,3,0,0,1.0,294,2,0,2,0,1,258,1,8.216791902668774,54.897667025215924,0.1753749675117433,63.28983389539644,0,10,1776,1,9,1764,0,2,49,15.845417976379395,0.0,,,,,,,,
REAL-FM-7,2cov,2,0,0,6,0,3,3,reduced,C∪S,2,295,2,1.0,0.15384615384615385,0.2666666666666667,1.0,0.2727272727272727,0.42857142857142855,1.0,0.2727272727272727,0.42857142857142855,0,1.0,0,3,0,0,1.0,294,2,0,2,0,1,258,1,8.216791902668774,54.897667025215924,0.12250000145286322,63.23695892933756,0,10,1776,1,9,1764,0,2,49,15.845417976379395,0.0,,,,,,,,
REAL-FM-7,2cov,2,0,0,6,0,3,3,reduced,C∪S,3,295,2,1.0,0.15384615384615385,0.2666666666666667,1.0,0.2727272727272727,0.42857142857142855,1.0,0.2727272727272727,0.42857142857142855,0,1.0,0,3,0,0,1.0,294,2,0,2,0,1,258,1,8.216791902668774,54.897667025215924,0.11708296369761229,63.23154189158231,0,10,1776,1,9,1764,0,2,49,15.845417976379395,0.0,,,,,,,,
REAL-FM-7,2cov,2,0,0,6,0,3,3,reduced,C∪S,5,295,2,1.0,0.15384615384615385,0.2666666666666667,1.0,0.2727272727272727,0.42857142857142855,1.0,0.2727272727272727,0.42857142857142855,0,1.0,0,3,0,0,1.0,294,2,0,2,0,1,258,1,8.216791902668774,54.897667025215924,0.12449995847418904,63.23895888635889,0,10,1776,1,9,1764,0,2,49,15.845417976379395,0.0,,,,,,,,
REAL-FM-7,2cov,2,0,0,6,0,3,3,raw,C,,295,2,1.0,0.15384615384615385,0.2666666666666667,1.0,0.2727272727272727,0.42857142857142855,1.0,0.2727272727272727,0.42857142857142855,0,1.0,0,3,0,0,1.0,294,2,0,2,0,1,258,1,9.97166900197044,55.557208019308746,0.0,65.52887702127919,0,10,1774,1,9,1764,0,0,0,0.0,0.0,,,,,,,,
REAL-FM-7,2cov,2,0,0,6,0,3,3,raw,C∪S,1,295,2,1.0,0.15384615384615385,0.2666666666666667,1.0,0.2727272727272727,0.42857142857142855,1.0,0.2727272727272727,0.42857142857142855,0,1.0,0,3,0,0,1.0,294,2,0,2,0,1,258,1,9.97166900197044,55.557208019308746,0.18945802003145218,65.71833504131064,0,10,1776,1,9,1764,0,2,0,0.0,0.0,,,,,,,,
REAL-FM-7,2cov,2,0,0,6,0,3,3,raw,C∪S,2,295,2,1.0,0.15384615384615385,0.2666666666666667,1.0,0.2727272727272727,0.42857142857142855,1.0,0.2727272727272727,0.42857142857142855,0,1.0,0,3,0,0,1.0,294,2,0,2,0,1,258,1,9.97166900197044,55.557208019308746,0.12308399891480803,65.651961020194,0,10,1776,1,9,1764,0,2,0,0.0,0.0,,,,,,,,
