kb,example_set,fold,zero_neg_train,n_train_pos,n_train_neg,n_test_pos,n_test_neg,n_test_total,negatives,condition,k,n_bias,size,desc_p,desc_r,desc_f1,clause_p,clause_r,clause_f1,sem_p,sem_r,sem_f1,exact_equiv,accuracy,tp,tn,fp,fn,specificity,n_mss,n_cover,n_support,n_kb,n_uncoverable,n_components,largest_component,n_greedy_fallback,stage1_ms,cover_ms,reduce_ms,total_ms,oracle_queries,stage1_batch_checks,checks_total,checks_gate,checks_admpool,checks_cover_rej,checks_cover_qx,checks_redundancy,preprocessing_checks,preprocessing_ms,memory_mb,convergence_reason,qa_max_queries,qa_timeout_s,quacq_bandaid_drops,quacq_findc_unconfirmed,quacq_empty_scope_appends,quacq_prune_partial_pruned,quacq_prune_complete_pruned
fqa,2cov,2,0,0,11,0,5,5,reduced,C,,459,2,0.5,0.00980392156862745,0.019230769230769232,0.475,0.05555555555555555,0.0994764397905759,0.475,0.05555555555555555,0.0994764397905759,0,1.0,0,5,0,0,1.0,458,2,0,2,0,1,448,1,4.457040864508599,457.4691249872558,0.0,461.9261658517644,0,10,5048,1,9,5038,0,0,168,261.2057918449864,0.0,,,,,,,,
fqa,2cov,2,0,0,11,0,5,5,reduced,C∪S,1,459,2,0.5,0.00980392156862745,0.019230769230769232,0.475,0.05555555555555555,0.0994764397905759,0.475,0.05555555555555555,0.0994764397905759,0,1.0,0,5,0,0,1.0,458,2,0,2,0,1,448,1,4.457040864508599,457.4691249872558,0.44945802073925734,462.37562387250364,0,10,5050,1,9,5038,0,2,168,261.2057918449864,0.0,,,,,,,,
fqa,2cov,2,0,0,11,0,5,5,reduced,C∪S,2,459,2,0.5,0.00980392156862745,0.019230769230769232,0.475,0.05555555555555555,0.0994764397905759,0.475,0.05555555555555555,0.0994764397905759,0,1.0,0,5,0,0,1.0,458,2,0,2,0,1,448,1,4.457040864508599,457.4691249872558,0.3701669629663229,462.2963328147307,0,10,5050,1,9,5038,0,2,168,261.2057918449864,0.0,,,,,,,,
fqa,2cov,2,0,0,11,0,5,5,reduced,C∪S,3,459,2,0.5,0.00980392156862745,0.019230769230769232,0.475,0.05555555555555555,0.0994764397905759,0.475,0.05555555555555555,0.0994764397905759,0,1.0,0,5,0,0,1.0,458,2,0,2,0,1,448,1,4.457040864508599,457.4691249872558,0.40075002470985055,462.32691587647423,0,10,5050,1,9,5038,0,2,168,261.2057918449864,0.0,,,,,,,,
fqa,2cov,2,0,0,11,0,5,5,reduced,C∪S,5,459,2,0.5,0.00980392156862745,0.019230769230769232,0.475,0.05555555555555555,0.0994764397905759,0.475,0.05555555555555555,0.0994764397905759,0,1.0,0,5,0,0,1.0,458,2,0,2,0,1,448,1,4.457040864508599,457.4691249872558,0.36995805567130446,462.2961239074357,0,10,5050,1,9,5038,0,2,168,261.2057918449864,0.0,,,,,,,,
fqa,2cov,2,0,0,11,0,5,5,raw,C,,459,2,0.5,0.00980392156862745,0.019230769230769232,0.475,0.05555555555555555,0.0994764397905759,0.475,0.05555555555555555,0.0994764397905759,0,1.0,0,5,0,0,1.0,458,2,0,2,0,1,448,1,4.604747053235769,451.1410419945605,0.0,455.7457890477963,0,10,5048,1,9,5038,0,0,0,0.0,0.0,,,,,,,,
fqa,2cov,2,0,0,11,0,5,5,raw,C∪S,1,459,2,0.5,0.00980392156862745,0.019230769230769232,0.475,0.05555555555555555,0.0994764397905759,0.475,0.05555555555555555,0.0994764397905759,0,1.0,0,5,0,0,1.0,458,2,0,2,0,1,448,1,4.604747053235769,451.1410419945605,0.4343329928815365,456.1801220406778,0,10,5050,1,9,5038,0,2,0,0.0,0.0,,,,,,,,
fqa,2cov,2,0,0,11,0,5,5,raw,C∪S,2,459,2,0.5,0.00980392156862745,0.019230769230769232,0.475,0.05555555555555555,0.0994764397905759,0.475,0.05555555555555555,0.0994764397905759,0,1.0,0,5,0,0,1.0,458,2,0,2,0,1,448,1,4.604747053235769,451.1410419945605,0.30858302488923073,456.0543720726855,0,10,5050,1,9,5038,0,2,0,0.0,0.0,,,,,,,,
fqa,2cov,2,0,0,11,0,5,5,raw,C∪S,3,459,2,0.5,0.00980392156862745,0.019230769230769232,0.475,0.05555555555555555,0.0994764397905759,0.475,0.05555555555555555,0.0994764397905759,0,1.0,0,5,0,0,1.0,458,2,0,2,0,1,448,1,4.604747053235769,451.1410419945605,0.3109159879386425,456.0567050357349,0,10,5050,1,9,5038,0,2,0,0.0,0.0,,,,,,,,
fqa,2cov,2,0,0,11,0,5,5,raw,C∪S,5,459,2,0.5,0.00980392156862745,0.019230769230769232,0.475,0.05555555555555555,0.0994764397905759,0.475,0.05555555555555555,0.0994764397905759,0,1.0,0,5,0,0,1.0,458,2,0,2,0,1,448,1,4.604747053235769,451.1410419945605,0.3682500100694597,456.11403905786574,0,10,5050,1,9,5038,0,2,0,0.0,0.0,,,,,,,,
