kb,example_set,negatives,condition,k,n_folds,n_ok_folds,n_failed,n_nonconverged,n_timeout,n_maxq,n_zero_neg_folds,size_mean,size_std,desc_p_mean,desc_p_std,desc_r_mean,desc_r_std,desc_f1_mean,desc_f1_std,clause_p_mean,clause_p_std,clause_r_mean,clause_r_std,clause_f1_mean,clause_f1_std,sem_p_mean,sem_p_std,sem_r_mean,sem_r_std,sem_f1_mean,sem_f1_std,exact_equiv_mean,exact_equiv_std,accuracy_mean,accuracy_std,specificity_mean,specificity_std,tp_mean,tp_std,tn_mean,tn_std,fp_mean,fp_std,fn_mean,fn_std,n_test_neg_mean,n_test_neg_std,n_mss_mean,n_mss_std,n_cover_mean,n_cover_std,n_support_mean,n_support_std,n_kb_mean,n_kb_std,n_uncoverable_mean,n_uncoverable_std,n_components_mean,n_components_std,largest_component_mean,largest_component_std,n_greedy_fallback_mean,n_greedy_fallback_std,stage1_ms_mean,stage1_ms_std,cover_ms_mean,cover_ms_std,reduce_ms_mean,reduce_ms_std,total_ms_mean,total_ms_std,preprocessing_ms_mean,preprocessing_ms_std,preprocessing_checks_mean,preprocessing_checks_std,oracle_queries_mean,oracle_queries_std,stage1_batch_checks_mean,stage1_batch_checks_std,checks_total_mean,checks_total_std,checks_gate_mean,checks_gate_std,checks_admpool_mean,checks_admpool_std,checks_cover_rej_mean,checks_cover_rej_std,checks_cover_qx_mean,checks_cover_qx_std,checks_redundancy_mean,checks_redundancy_std,memory_mb_mean,memory_mb_std
REAL-FM-7,ff,raw,C∪S,1,3,3,0,0,0,0,0,13,2.6457513110645907,0.5454545454545454,0.07872958216222169,0.5384615384615384,0.07692307692307693,0.5383524904214559,0.052948514259464896,0.7033492822966507,0.07832873465906652,0.6363636363636364,0.045454545454545414,0.6674057649667406,0.055697812359558584,0.7562180814354728,0.04714465896592833,0.7878787878787878,0.02624319405407394,0.7707368922608903,0.01805199306642818,0,0.0,0.4444444444444444,0.19245008972987523,1.0,0.0,0.3333333333333333,0.5773502691896257,1,0.0,0,0.0,1.6666666666666667,0.5773502691896257,1,0.0,142.33333333333334,17.7857620959388,1,0.0,80,11.532562594670797,13,2.6457513110645907,0,0.0,1,0.0,63.333333333333336,9.237604307034012,1,0.0,397.4974989541806,37.64736938573381,10.040708351880312,1.0289962023165566,3.6979583480084934,0.7298328191421438,411.23616565406945,37.32060409559514,0.0,0.0,0,0.0,0,0.0,464.6666666666667,23.459184413217212,830.3333333333334,2.309401076758503,1,0.0,463.6666666666667,23.459184413217212,284.6666666666667,35.5715241918776,0,0.0,81,11.532562594670797,0.0,0.0
REAL-FM-7,ff,raw,C∪S,2,3,3,0,0,0,0,0,8.666666666666666,3.0550504633038935,0.5,0.3004626062886658,0.3076923076923077,0.13323467750529827,0.3722639933166249,0.16962907655751272,0.6446969696969697,0.2551163781319901,0.36363636363636365,0.15745916432444337,0.4607921318447634,0.18685502690285197,0.7794135688872531,0.11449012143430994,0.5,0.12026142323020865,0.6010910498715376,0.08443031909319683,0,0.0,0.7777777777777778,0.1924500897298753,1.0,0.0,1.3333333333333333,0.5773502691896257,1,0.0,0,0.0,0.6666666666666666,0.5773502691896257,1,0.0,142.33333333333334,17.7857620959388,1,0.0,37,18.33030277982336,8.666666666666666,3.0550504633038935,0,0.0,1,0.0,63.333333333333336,9.237604307034012,1,0.0,397.4974989541806,37.64736938573381,10.040708351880312,1.0289962023165566,1.7413056533162792,0.8300481651606295,409.2795129593772,37.37699262496061,0.0,0.0,0,0.0,0,0.0,464.6666666666667,23.459184413217212,787.3333333333334,7.371114795831994,1,0.0,463.6666666666667,23.459184413217212,284.6666666666667,35.5715241918776,0,0.0,38,18.33030277982336,0.0,0.0
REAL-FM-7,ff,raw,C∪S,3,3,3,0,0,0,0,0,4,1.0,0.7555555555555555,0.2143033502442879,0.23076923076923078,0.07692307692307693,0.3513071895424837,0.11138710436048538,0.8214285714285714,0.15567496226930977,0.25757575757575757,0.13886593015017698,0.38541399275548327,0.17843411665624753,0.9583333333333334,0.07216878364870322,0.30303030303030304,0.11439143083743561,0.45166804521643233,0.13709315831171304,0,0.0,0.7777777777777778,0.1924500897298753,0.6666666666666666,0.5773502691896257,1.6666666666666667,0.5773502691896257,0.6666666666666666,0.5773502691896257,0.3333333333333333,0.5773502691896257,0.3333333333333333,0.5773502691896257,1,0.0,142.33333333333334,17.7857620959388,1,0.0,13,6.244997998398398,4,1.0,0,0.0,1,0.0,63.333333333333336,9.237604307034012,1,0.0,397.4974989541806,37.64736938573381,10.040708351880312,1.0289962023165566,0.6536526489071548,0.2529433299002324,408.1918599549681,36.835989727047846,0.0,0.0,0,0.0,0,0.0,464.6666666666667,23.459184413217212,763.3333333333334,9.504384952922168,1,0.0,463.6666666666667,23.459184413217212,284.6666666666667,35.5715241918776,0,0.0,14,6.244997998398398,0.0,0.0
REAL-FM-7,ff,raw,C∪S,5,3,3,0,0,0,0,0,1,0.0,1.0,0.0,0.07692307692307693,0.0,0.14285714285714288,0.0,1.0,0.0,0.10606060606060606,0.06943296507508849,0.18710516536603494,0.11177822226133667,1.0,0.0,0.10606060606060606,0.06943296507508849,0.18710516536603494,0.11177822226133667,0,0.0,0.8888888888888888,0.1924500897298753,0.6666666666666666,0.5773502691896257,2,0.0,0.6666666666666666,0.5773502691896257,0.3333333333333333,0.5773502691896257,0,0.0,1,0.0,142.33333333333334,17.7857620959388,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,63.333333333333336,9.237604307034012,1,0.0,397.4974989541806,37.64736938573381,10.040708351880312,1.0289962023165566,0.09975000284612179,0.01825117087147215,407.63795730890706,36.6240612777954,0.0,0.0,0,0.0,0,0.0,464.6666666666667,23.459184413217212,750.3333333333334,12.42309676905615,1,0.0,463.6666666666667,23.459184413217212,284.6666666666667,35.5715241918776,0,0.0,1,0.0,0.0,0.0
REAL-FM-7,ff,n/a,QuAcq,,3,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.8888888888888888,0.1924500897298753,0.6666666666666666,0.5773502691896257,2,0.0,0.6666666666666666,0.5773502691896257,0.3333333333333333,0.5773502691896257,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,78.47295860604693,34.59383606536316,0.0,0.0,0.0,0.0,78.47295860604693,34.59383606536316,0.0,0.0,0,0.0,11.333333333333334,6.3508529610858835,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.30776405334472656,0.03904856567402418
REAL-FM-7,ff,n/a,QuAcq-active,,3,3,0,0,0,0,0,12,0.0,0.25,0.0,0.23076923076923078,0.0,0.24000000000000002,0.0,1.0,0.0,0.7272727272727273,0.0,0.8421052631578948,0.0,1.0,0.0,0.7272727272727273,0.0,0.8421052631578948,0.0,1,0.0,1.0,0.0,1.0,0.0,2,0.0,1,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,12,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1945.9241669392213,0.0,0.0,0.0,0.0,0.0,1945.9241669392213,0.0,0.0,0.0,0,0.0,272,0.0,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.4127960205078125,0.0
REAL-FM-7,rs_1n,n/a,A,,3,3,0,0,0,0,1,91.66666666666667,7.023769168568492,0.14237048354695414,0.010822232315765262,1.0,0.0,0.2491496598639456,0.016597977292468643,0.2702991452991453,0.02085386890592216,0.9545454545454546,0.0,0.4210116419108792,0.025306217850983106,0.40345596432552955,0.053261941503662855,0.9545454545454546,0.0,0.5658032494474389,0.05274810291709233,0,0.0,0.2777777777777778,0.0481125224324688,1.0,0.0,1,0.0,0.3333333333333333,0.5773502691896257,0,0.0,3.3333333333333335,0.5773502691896257,0.3333333333333333,0.5773502691896257,91.66666666666667,7.023769168568492,0,0.0,0,0.0,91.66666666666667,7.023769168568492,0,0.0,0,0.0,0,0.0,0,0.0,750.7898725064782,11.07236829228635,0.0,0.0,0.0,0.0,750.7898725064782,11.07236829228635,0.0,0.0,0,0.0,0,0.0,521.3333333333334,13.613718571108091,521.3333333333334,13.613718571108091,1,0.0,520.3333333333334,13.613718571108091,0,0.0,0,0.0,0,0.0,0.0,0.0
REAL-FM-7,rs_1n,reduced,C,,3,3,0,0,0,0,1,0.6666666666666666,0.5773502691896257,0.6666666666666666,0.5773502691896257,0.05128205128205129,0.04441155916843275,0.09523809523809525,0.08247860988423227,0.6666666666666666,0.5773502691896257,0.12121212121212122,0.1049727762162956,0.20512820512820515,0.177646236673731,0.6666666666666666,0.5773502691896257,0.12121212121212122,0.1049727762162956,0.20512820512820515,0.177646236673731,0,0.0,0.9444444444444444,0.0962250448649376,0.0,0.0,4.333333333333333,0.5773502691896257,0,0.0,0.3333333333333333,0.5773502691896257,0,0.0,0.3333333333333333,0.5773502691896257,91.66666666666667,7.023769168568492,0.6666666666666666,0.5773502691896257,0,0.0,0.6666666666666666,0.5773502691896257,0,0.0,0.6666666666666666,0.5773502691896257,3.6666666666666665,3.511884584284246,0,0.0,750.7898725064782,11.07236829228635,2.85801402060315,2.4592125098553854,0.0,0.0,753.6478865270814,13.412558923505816,2.0624030148610473,1.7870518456026805,6,5.196152422706632,0,0.0,521.3333333333334,13.613718571108091,584.6666666666666,46.00362304572688,1,0.0,520.3333333333334,13.613718571108091,63.333333333333336,54.9939390599849,0,0.0,0,0.0,0.0,0.0
REAL-FM-7,rs_1n,reduced,C∪S,1,3,3,0,0,0,0,1,15.666666666666666,2.516611478423583,0.6451210826210826,0.07760326156306578,0.7692307692307693,0.07692307692307693,0.6986965574284818,0.05699887737821562,0.7700204384986994,0.06946684301764197,0.8484848484848485,0.026243194054073875,0.8068438003220613,0.05007656704486475,0.7859723984161765,0.05433430586354112,0.9242424242424243,0.05248638810814781,0.8476579520697168,0.02588533053227368,0,0.0,0.3611111111111111,0.1272937693043289,1.0,0.0,1.3333333333333333,0.5773502691896257,0.3333333333333333,0.5773502691896257,0,0.0,3,1.0,0.3333333333333333,0.5773502691896257,91.66666666666667,7.023769168568492,0.6666666666666666,0.5773502691896257,82,9.848857801796104,15.666666666666666,2.516611478423583,0,0.0,0.6666666666666666,0.5773502691896257,3.6666666666666665,3.511884584284246,0,0.0,750.7898725064782,11.07236829228635,2.85801402060315,2.4592125098553854,4.063417009698848,0.37079195195211656,757.7113035367802,13.513437180266516,2.0624030148610473,1.7870518456026805,6,5.196152422706632,0,0.0,521.3333333333334,13.613718571108091,667.3333333333334,46.26373669877233,1,0.0,520.3333333333334,13.613718571108091,63.333333333333336,54.9939390599849,0,0.0,82.66666666666667,9.71253485622231,0.0,0.0
REAL-FM-7,rs_1n,reduced,C∪S,2,3,3,0,0,0,0,1,13.333333333333334,1.5275252316519468,0.7029914529914529,0.04268159050307305,0.717948717948718,0.044411559168432785,0.7088644688644687,0.014620478883039023,0.8195652173913044,0.034165725316308036,0.8181818181818182,0.04545454545454547,0.817989417989418,0.02340036443121266,0.8249654934437542,0.032752498216091185,0.8484848484848485,0.026243194054073875,0.8359135677639217,0.009247082607437737,0,0.0,0.4444444444444444,0.09622504486493764,1.0,0.0,1.6666666666666667,0.5773502691896257,0.3333333333333333,0.5773502691896257,0,0.0,2.6666666666666665,1.1547005383792515,0.3333333333333333,0.5773502691896257,91.66666666666667,7.023769168568492,0.6666666666666666,0.5773502691896257,68.33333333333333,4.618802153517006,13.333333333333334,1.5275252316519468,0,0.0,0.6666666666666666,0.5773502691896257,3.6666666666666665,3.511884584284246,0,0.0,750.7898725064782,11.07236829228635,2.85801402060315,2.4592125098553854,3.260194013516108,0.1916586646336411,756.9080805405974,13.312417283521539,2.0624030148610473,1.7870518456026805,6,5.196152422706632,0,0.0,521.3333333333334,13.613718571108091,653.6666666666666,43.92417709341102,1,0.0,520.3333333333334,13.613718571108091,63.333333333333336,54.9939390599849,0,0.0,69,4.358898943540674,0.0,0.0
REAL-FM-7,rs_1n,reduced,C∪S,3,3,3,0,0,0,0,1,9.333333333333334,2.0816659994661326,0.7614718614718614,0.08396817833401468,0.5384615384615384,0.07692307692307693,0.6251207729468599,0.03624154460581852,0.9057017543859649,0.08330447330360782,0.6363636363636364,0.09090909090909094,0.7410707543607944,0.037482055300762936,0.9107843137254902,0.07893831268000262,0.6666666666666666,0.11439143083743561,0.761545643898585,0.05224637541658743,0,0.0,0.7222222222222222,0.2545875386086578,1.0,0.0,3,1.0,0.3333333333333333,0.5773502691896257,0,0.0,1.3333333333333333,1.1547005383792515,0.3333333333333333,0.5773502691896257,91.66666666666667,7.023769168568492,0.6666666666666666,0.5773502691896257,43,11.357816691600547,9.333333333333334,2.0816659994661326,0,0.0,0.6666666666666666,0.5773502691896257,3.6666666666666665,3.511884584284246,0,0.0,750.7898725064782,11.07236829228635,2.85801402060315,2.4592125098553854,2.0404859872845313,0.5215679496244554,755.6883725143658,13.259355251598537,2.0624030148610473,1.7870518456026805,6,5.196152422706632,0,0.0,521.3333333333334,13.613718571108091,628.3333333333334,42.027768598074935,1,0.0,520.3333333333334,13.613718571108091,63.333333333333336,54.9939390599849,0,0.0,43.666666666666664,11.015141094572204,0.0,0.0
REAL-FM-7,rs_1n,reduced,C∪S,5,3,3,0,0,0,0,1,2.6666666666666665,0.5773502691896257,0.8888888888888888,0.1924500897298753,0.1794871794871795,0.04441155916843275,0.2972222222222222,0.06787106512705897,0.9166666666666666,0.14433756729740643,0.2424242424242424,0.09462118179391513,0.38069976001010486,0.13264024896784102,1.0,0.0,0.25757575757575757,0.06943296507508848,0.40634078565113046,0.08962535690366125,0,0.0,0.9444444444444444,0.0962250448649376,0.0,0.0,4.333333333333333,0.5773502691896257,0,0.0,0.3333333333333333,0.5773502691896257,0,0.0,0.3333333333333333,0.5773502691896257,91.66666666666667,7.023769168568492,0.6666666666666666,0.5773502691896257,8,1.7320508075688772,2.6666666666666665,0.5773502691896257,0,0.0,0.6666666666666666,0.5773502691896257,3.6666666666666665,3.511884584284246,0,0.0,750.7898725064782,11.07236829228635,2.85801402060315,2.4592125098553854,0.49212501229097444,0.05320821378946274,754.1400115393723,13.376676458719535,2.0624030148610473,1.7870518456026805,6,5.196152422706632,0,0.0,521.3333333333334,13.613718571108091,593.3333333333334,45.54484969053398,1,0.0,520.3333333333334,13.613718571108091,63.333333333333336,54.9939390599849,0,0.0,8.666666666666666,1.5275252316519468,0.0,0.0
REAL-FM-7,rs_1n,raw,C,,3,3,0,0,0,0,1,0.6666666666666666,0.5773502691896257,0.6666666666666666,0.5773502691896257,0.05128205128205129,0.04441155916843275,0.09523809523809525,0.08247860988423227,0.6666666666666666,0.5773502691896257,0.12121212121212122,0.1049727762162956,0.20512820512820515,0.177646236673731,0.6666666666666666,0.5773502691896257,0.12121212121212122,0.1049727762162956,0.20512820512820515,0.177646236673731,0,0.0,0.9444444444444444,0.0962250448649376,0.0,0.0,4.333333333333333,0.5773502691896257,0,0.0,0.3333333333333333,0.5773502691896257,0,0.0,0.3333333333333333,0.5773502691896257,91.66666666666667,7.023769168568492,0.6666666666666666,0.5773502691896257,0,0.0,0.6666666666666666,0.5773502691896257,0,0.0,0.6666666666666666,0.5773502691896257,3.6666666666666665,3.511884584284246,0,0.0,748.9818575559184,15.054068656951413,2.7181670302525163,2.3431770077966,0.0,0.0,751.7000245861709,17.314390801533687,0.0,0.0,0,0.0,0,0.0,521.3333333333334,13.613718571108091,584.6666666666666,46.00362304572688,1,0.0,520.3333333333334,13.613718571108091,63.333333333333336,54.9939390599849,0,0.0,0,0.0,0.0,0.0
REAL-FM-7,rs_1n,raw,C∪S,1,3,3,0,0,0,0,1,15.666666666666666,2.516611478423583,0.6451210826210826,0.07760326156306578,0.7692307692307693,0.07692307692307693,0.6986965574284818,0.05699887737821562,0.7700204384986994,0.06946684301764197,0.8484848484848485,0.026243194054073875,0.8068438003220613,0.05007656704486475,0.7859723984161765,0.05433430586354112,0.9242424242424243,0.05248638810814781,0.8476579520697168,0.02588533053227368,0,0.0,0.3611111111111111,0.1272937693043289,1.0,0.0,1.3333333333333333,0.5773502691896257,0.3333333333333333,0.5773502691896257,0,0.0,3,1.0,0.3333333333333333,0.5773502691896257,91.66666666666667,7.023769168568492,0.6666666666666666,0.5773502691896257,82,9.848857801796104,15.666666666666666,2.516611478423583,0,0.0,0.6666666666666666,0.5773502691896257,3.6666666666666665,3.511884584284246,0,0.0,748.9818575559184,15.054068656951413,2.7181670302525163,2.3431770077966,4.061222328649213,0.44442445783881523,755.7612469148202,17.140972221440332,0.0,0.0,0,0.0,0,0.0,521.3333333333334,13.613718571108091,667.3333333333334,46.26373669877233,1,0.0,520.3333333333334,13.613718571108091,63.333333333333336,54.9939390599849,0,0.0,82.66666666666667,9.71253485622231,0.0,0.0
REAL-FM-7,rs_1n,raw,C∪S,2,3,3,0,0,0,0,1,13.333333333333334,1.5275252316519468,0.7029914529914529,0.04268159050307305,0.717948717948718,0.044411559168432785,0.7088644688644687,0.014620478883039023,0.8195652173913044,0.034165725316308036,0.8181818181818182,0.04545454545454547,0.817989417989418,0.02340036443121266,0.8249654934437542,0.032752498216091185,0.8484848484848485,0.026243194054073875,0.8359135677639217,0.009247082607437737,0,0.0,0.4444444444444444,0.09622504486493764,1.0,0.0,1.6666666666666667,0.5773502691896257,0.3333333333333333,0.5773502691896257,0,0.0,2.6666666666666665,1.1547005383792515,0.3333333333333333,0.5773502691896257,91.66666666666667,7.023769168568492,0.6666666666666666,0.5773502691896257,68.33333333333333,4.618802153517006,13.333333333333334,1.5275252316519468,0,0.0,0.6666666666666666,0.5773502691896257,3.6666666666666665,3.511884584284246,0,0.0,748.9818575559184,15.054068656951413,2.7181670302525163,2.3431770077966,3.363083330138276,0.1052566884725338,755.0631079163091,17.28162404066651,0.0,0.0,0,0.0,0,0.0,521.3333333333334,13.613718571108091,653.6666666666666,43.92417709341102,1,0.0,520.3333333333334,13.613718571108091,63.333333333333336,54.9939390599849,0,0.0,69,4.358898943540674,0.0,0.0
REAL-FM-7,rs_1n,raw,C∪S,3,3,3,0,0,0,0,1,9.333333333333334,2.0816659994661326,0.7614718614718614,0.08396817833401468,0.5384615384615384,0.07692307692307693,0.6251207729468599,0.03624154460581852,0.9057017543859649,0.08330447330360782,0.6363636363636364,0.09090909090909094,0.7410707543607944,0.037482055300762936,0.9107843137254902,0.07893831268000262,0.6666666666666666,0.11439143083743561,0.761545643898585,0.05224637541658743,0,0.0,0.7222222222222222,0.2545875386086578,1.0,0.0,3,1.0,0.3333333333333333,0.5773502691896257,0,0.0,1.3333333333333333,1.1547005383792515,0.3333333333333333,0.5773502691896257,91.66666666666667,7.023769168568492,0.6666666666666666,0.5773502691896257,43,11.357816691600547,9.333333333333334,2.0816659994661326,0,0.0,0.6666666666666666,0.5773502691896257,3.6666666666666665,3.511884584284246,0,0.0,748.9818575559184,15.054068656951413,2.7181670302525163,2.3431770077966,2.172472324067106,0.6043079111471418,753.872496910238,16.91090921902808,0.0,0.0,0,0.0,0,0.0,521.3333333333334,13.613718571108091,628.3333333333334,42.027768598074935,1,0.0,520.3333333333334,13.613718571108091,63.333333333333336,54.9939390599849,0,0.0,43.666666666666664,11.015141094572204,0.0,0.0
REAL-FM-7,rs_1n,raw,C∪S,5,3,3,0,0,0,0,1,2.6666666666666665,0.5773502691896257,0.8888888888888888,0.1924500897298753,0.1794871794871795,0.04441155916843275,0.2972222222222222,0.06787106512705897,0.9166666666666666,0.14433756729740643,0.2424242424242424,0.09462118179391513,0.38069976001010486,0.13264024896784102,1.0,0.0,0.25757575757575757,0.06943296507508848,0.40634078565113046,0.08962535690366125,0,0.0,0.9444444444444444,0.0962250448649376,0.0,0.0,4.333333333333333,0.5773502691896257,0,0.0,0.3333333333333333,0.5773502691896257,0,0.0,0.3333333333333333,0.5773502691896257,91.66666666666667,7.023769168568492,0.6666666666666666,0.5773502691896257,8,1.7320508075688772,2.6666666666666665,0.5773502691896257,0,0.0,0.6666666666666666,0.5773502691896257,3.6666666666666665,3.511884584284246,0,0.0,748.9818575559184,15.054068656951413,2.7181670302525163,2.3431770077966,0.46968035167083144,0.055935907303998424,752.1697049378417,17.323316399053333,0.0,0.0,0,0.0,0,0.0,521.3333333333334,13.613718571108091,593.3333333333334,45.54484969053398,1,0.0,520.3333333333334,13.613718571108091,63.333333333333336,54.9939390599849,0,0.0,8.666666666666666,1.5275252316519468,0.0,0.0
REAL-FM-7,rs_1n,n/a,QuAcq,,3,3,0,0,0,0,1,0.6666666666666666,0.5773502691896257,0.6666666666666666,0.5773502691896257,0.05128205128205129,0.04441155916843275,0.09523809523809525,0.08247860988423227,0.6666666666666666,0.5773502691896257,0.030303030303030304,0.0262431940540739,0.05797101449275363,0.05020437123388051,0.6666666666666666,0.5773502691896257,0.030303030303030304,0.0262431940540739,0.05797101449275363,0.05020437123388051,0,0.0,0.9444444444444444,0.0962250448649376,0.0,0.0,4.333333333333333,0.5773502691896257,0,0.0,0.3333333333333333,0.5773502691896257,0,0.0,0.3333333333333333,0.5773502691896257,0,0.0,0,0.0,0,0.0,0.6666666666666666,0.5773502691896257,0,0.0,0,0.0,0,0.0,0,0.0,99.74193037487566,35.63711305006806,0.0,0.0,0.0,0.0,99.74193037487566,35.63711305006806,0.0,0.0,0,0.0,16,7.810249675906654,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.292782465616862,0.013128965129869705
REAL-FM-7,rs_1n,n/a,QuAcq-active,,3,3,0,0,0,0,1,12,0.0,0.25,0.0,0.23076923076923078,0.0,0.24000000000000002,0.0,1.0,0.0,0.7272727272727273,0.0,0.8421052631578948,0.0,1.0,0.0,0.7272727272727273,0.0,0.8421052631578948,0.0,1,0.0,1.0,0.0,1.0,0.0,4.333333333333333,0.5773502691896257,0.3333333333333333,0.5773502691896257,0,0.0,0,0.0,0.3333333333333333,0.5773502691896257,0,0.0,0,0.0,0,0.0,12,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1945.9241669392213,0.0,0.0,0.0,0.0,0.0,1945.9241669392213,0.0,0.0,0.0,0,0.0,272,0.0,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.4127960205078125,0.0
REAL-FM-7,rs_2n,n/a,A,,3,3,0,0,0,0,0,69,3.4641016151377544,0.18871396442445307,0.009207385196645032,1.0,0.0,0.3174418604651163,0.013091081685113625,0.37592592592592594,0.022452510468485464,0.9545454545454546,0.0,0.5391527599486522,0.023345999331801322,0.7058823529411765,0.07641400621627398,0.9545454545454546,0.0,0.8099999999999999,0.0519615242270663,0,0.0,0.5583333333333333,0.21842237370135265,1.0,0.0,4.666666666666667,2.0816659994661326,0.6666666666666666,0.5773502691896257,0,0.0,4,1.7320508075688772,0.6666666666666666,0.5773502691896257,69,3.4641016151377544,0,0.0,0,0.0,69,3.4641016151377544,0,0.0,0,0.0,0,0.0,0,0.0,1719.8579547887978,253.69095118329457,0.0,0.0,0.0,0.0,1719.8579547887978,253.69095118329457,0.0,0.0,0,0.0,0,0.0,539.6666666666666,2.516611478423583,539.6666666666666,2.516611478423583,1,0.0,538.6666666666666,2.516611478423583,0,0.0,0,0.0,0,0.0,0.0,0.0
REAL-FM-7,rs_2n,reduced,C,,3,3,0,0,0,0,0,1,0.0,1.0,0.0,0.07692307692307693,0.0,0.14285714285714288,0.0,1.0,0.0,0.09090909090909091,0.0,0.16666666666666669,0.0,1.0,0.0,0.09090909090909091,0.0,0.16666666666666669,0.0,0,0.0,1.0,0.0,1.0,0.0,8.666666666666666,0.5773502691896257,0.6666666666666666,0.5773502691896257,0,0.0,0,0.0,0.6666666666666666,0.5773502691896257,69,3.4641016151377544,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,26.333333333333332,0.5773502691896257,1,0.0,1719.8579547887978,253.69095118329457,4.30420832708478,1.9860020896266006,0.0,0.0,1724.1621631158825,255.60228959222124,4.7239030051666,2.423512631171968,10.666666666666666,4.618802153517006,0,0.0,539.6666666666666,2.516611478423583,631,37.242448899072144,1,0.0,538.6666666666666,2.516611478423583,91.33333333333333,37.072002014098636,0,0.0,0,0.0,0.0,0.0
REAL-FM-7,rs_2n,reduced,C∪S,1,3,3,0,0,0,0,0,17,1.7320508075688772,0.7111111111111111,0.07698003589195015,0.9230769230769231,0.0,0.8018433179723502,0.047890805739231615,0.802675585284281,0.057928120654477465,0.9090909090909091,0.0,0.8518518518518519,0.03207501495497929,0.8101851851851852,0.05613127617121361,0.9545454545454546,0.0,0.8757763975155279,0.032274238650351686,0,0.0,0.5583333333333333,0.21842237370135265,1.0,0.0,4.666666666666667,2.0816659994661326,0.6666666666666666,0.5773502691896257,0,0.0,4,1.7320508075688772,0.6666666666666666,0.5773502691896257,69,3.4641016151377544,1,0.0,68,3.4641016151377544,17,1.7320508075688772,0,0.0,1,0.0,26.333333333333332,0.5773502691896257,1,0.0,1719.8579547887978,253.69095118329457,4.30420832708478,1.9860020896266006,3.9766663297389946,0.2350475696359845,1728.1388294456217,255.4843395104367,4.7239030051666,2.423512631171968,10.666666666666666,4.618802153517006,0,0.0,539.6666666666666,2.516611478423583,700,35.679125549822544,1,0.0,538.6666666666666,2.516611478423583,91.33333333333333,37.072002014098636,0,0.0,69,3.4641016151377544,0.0,0.0
REAL-FM-7,rs_2n,reduced,C∪S,2,3,3,0,0,0,0,0,16,1.7320508075688772,0.7333333333333333,0.06666666666666671,0.8974358974358975,0.044411559168432785,0.8056835637480798,0.04493579869834125,0.8216276477146043,0.050315648144467116,0.8939393939393939,0.026243194054073875,0.8555555555555555,0.029397236789606627,0.8287037037037037,0.04877617478172564,0.9393939393939394,0.02624319405407394,0.8799171842650103,0.029352892088525467,0,0.0,0.5916666666666667,0.2126225137028846,1.0,0.0,5,2.0,0.6666666666666666,0.5773502691896257,0,0.0,3.6666666666666665,1.5275252316519468,0.6666666666666666,0.5773502691896257,69,3.4641016151377544,1,0.0,63.333333333333336,4.618802153517006,16,1.7320508075688772,0,0.0,1,0.0,26.333333333333332,0.5773502691896257,1,0.0,1719.8579547887978,253.69095118329457,4.30420832708478,1.9860020896266006,3.7630693210909762,0.4110270780502929,1727.9252324369736,255.9118983221992,4.7239030051666,2.423512631171968,10.666666666666666,4.618802153517006,0,0.0,539.6666666666666,2.516611478423583,695.3333333333334,39.70306453327417,1,0.0,538.6666666666666,2.516611478423583,91.33333333333333,37.072002014098636,0,0.0,64.33333333333333,4.618802153517006,0.0,0.0
REAL-FM-7,rs_2n,reduced,C∪S,3,3,3,0,0,0,0,0,16,1.7320508075688772,0.7333333333333333,0.06666666666666671,0.8974358974358975,0.044411559168432785,0.8056835637480798,0.04493579869834125,0.8216276477146043,0.050315648144467116,0.8939393939393939,0.026243194054073875,0.8555555555555555,0.029397236789606627,0.8287037037037037,0.04877617478172564,0.9393939393939394,0.02624319405407394,0.8799171842650103,0.029352892088525467,0,0.0,0.5916666666666667,0.2126225137028846,1.0,0.0,5,2.0,0.6666666666666666,0.5773502691896257,0,0.0,3.6666666666666665,1.5275252316519468,0.6666666666666666,0.5773502691896257,69,3.4641016151377544,1,0.0,63.333333333333336,4.618802153517006,16,1.7320508075688772,0,0.0,1,0.0,26.333333333333332,0.5773502691896257,1,0.0,1719.8579547887978,253.69095118329457,4.30420832708478,1.9860020896266006,3.7264443235471845,0.49822477798635745,1727.8886074394297,255.82736602706407,4.7239030051666,2.423512631171968,10.666666666666666,4.618802153517006,0,0.0,539.6666666666666,2.516611478423583,695.3333333333334,39.70306453327417,1,0.0,538.6666666666666,2.516611478423583,91.33333333333333,37.072002014098636,0,0.0,64.33333333333333,4.618802153517006,0.0,0.0
